utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DK_load_entsoe_power_statistics,ES_load_entsoe_power_statistics,FR_load_entsoe_power_statistics,GB_load_entsoe_power_statistics
2015-02-23T17:00:00Z,2015-02-23T18:00:00+0100,"BE_solar_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",75142,5279,33574,77520,47002
2015-02-23T18:00:00Z,2015-02-23T19:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_solar_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | PL_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",73975,4970,36340,76161,49025
2015-02-23T19:00:00Z,2015-02-23T20:00:00+0100,"EE_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",69904,4595,37118,71589,46906
2015-02-23T20:00:00Z,2015-02-23T21:00:00+0100,"DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | NO_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",66243,4287,36279,67944,43747
2015-02-23T21:00:00Z,2015-02-23T22:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CH_solar_generation_actual | DK_wind_offshore_generation_actual | ES_solar_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",63406,3904,33557,71098,39400
2015-02-23T22:00:00Z,2015-02-23T23:00:00+0100,"BG_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",58962,3540,30381,70141,34778
2015-02-23T23:00:00Z,2015-02-24T00:00:00+0100,"BE_wind_offshore_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",55986,3300,28105,65941,30613
2015-02-24T00:00:00Z,2015-02-24T01:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | ES_wind_onshore_generation_actual | LT_solar_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",53931,3201,26059,65414,29902
2015-02-24T01:00:00Z,2015-02-24T02:00:00+0100,"EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | PT_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",53176,3150,24874,63596,29501
2015-02-24T02:00:00Z,2015-02-24T03:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",53557,3160,24419,61471,28772
2015-02-24T03:00:00Z,2015-02-24T04:00:00+0100,"BE_solar_generation_actual | BE_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | PT_solar_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",55026,3246,24269,62038,28136
2015-02-24T04:00:00Z,2015-02-24T05:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BG_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FR_solar_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",58013,3526,25027,65725,27550
2015-02-24T05:00:00Z,2015-02-24T06:00:00+0100,"DK_wind_onshore_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",65716,4350,27577,72378,29045
2015-02-24T06:00:00Z,2015-02-24T07:00:00+0100,"BG_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",71045,4964,32133,75625,34751
2015-02-24T07:00:00Z,2015-02-24T08:00:00+0100,"CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_solar_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",73075,5225,34669,77060,40461
2015-02-24T08:00:00Z,2015-02-24T09:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",73348,5245,35776,77016,41635
2015-02-24T09:00:00Z,2015-02-24T10:00:00+0100,"ES_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",74174,5301,36052,76738,41864
2015-02-24T10:00:00Z,2015-02-24T11:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",75143,5220,35984,76923,41185
2015-02-24T11:00:00Z,2015-02-24T12:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | ES_solar_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | LT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",74405,5173,35764,76231,40831
2015-02-24T12:00:00Z,2015-02-24T13:00:00+0100,"BE_wind_offshore_generation_actual | EE_solar_generation_actual | ES_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",73833,5139,35659,74081,40946
2015-02-24T13:00:00Z,2015-02-24T14:00:00+0100,"BG_solar_generation_actual | BG_wind_onshore_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",72649,4967,34328,71718,40726
2015-02-24T14:00:00Z,2015-02-24T15:00:00+0100,"BE_wind_offshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | ES_solar_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",71483,4836,33702,70168,40713
2015-02-24T15:00:00Z,2015-02-24T16:00:00+0100,"BE_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_wind_onshore_generation_actual | ES_solar_generation_actual | GR_solar_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",70310,4840,33377,69202,41270
2015-02-24T16:00:00Z,2015-02-24T17:00:00+0100,"DK_solar_generation_actual | EE_solar_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",71343,5221,33580,70525,43475
2015-02-24T17:00:00Z,2015-02-24T18:00:00+0100,"BE_wind_offshore_generation_actual | BG_solar_generation_actual | CZ_solar_generation_actual | EE_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",75137,5286,34086,78016,46646
2015-02-24T18:00:00Z,2015-02-24T19:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",74255,4971,36729,77009,49137
2015-02-24T19:00:00Z,2015-02-24T20:00:00+0100,"BE_wind_offshore_generation_actual | CZ_solar_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | PT_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",70098,4622,37783,72481,47558
2015-02-24T20:00:00Z,2015-02-24T21:00:00+0100,"BG_solar_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | FR_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",66638,4306,36718,68771,44491
2015-02-24T21:00:00Z,2015-02-24T22:00:00+0100,"DK_wind_offshore_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual",63666,3926,34031,71626,40457
2015-02-24T22:00:00Z,2015-02-24T23:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",59101,3558,30729,70749,36024
2015-02-24T23:00:00Z,2015-02-25T00:00:00+0100,"DK_wind_offshore_generation_actual | EE_solar_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",55869,3309,28187,66384,31978
2015-02-25T00:00:00Z,2015-02-25T01:00:00+0100,"BE_solar_generation_actual | BG_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",53798,3181,26092,65688,31368
2015-02-25T01:00:00Z,2015-02-25T02:00:00+0100,"BE_wind_offshore_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | EE_solar_generation_actual | ES_solar_generation_actual | FI_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PT_solar_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",52723,3130,24806,63683,31153
2015-02-25T02:00:00Z,2015-02-25T03:00:00+0100,"BE_wind_offshore_generation_actual | CH_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",53169,3141,24489,61307,30283
2015-02-25T03:00:00Z,2015-02-25T04:00:00+0100,"BE_solar_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | GR_solar_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",54413,3220,24564,61580,29569
2015-02-25T04:00:00Z,2015-02-25T05:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",57648,3498,24994,65158,29030
2015-02-25T05:00:00Z,2015-02-25T06:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | EE_solar_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",65341,4211,27809,70924,30393
2015-02-25T06:00:00Z,2015-02-25T07:00:00+0100,"DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",70689,4856,32069,73091,36491
2015-02-25T07:00:00Z,2015-02-25T08:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BG_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",72447,5012,34500,74726,42306
2015-02-25T08:00:00Z,2015-02-25T09:00:00+0100,"EE_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",72370,4993,35763,75039,43556
2015-02-25T09:00:00Z,2015-02-25T10:00:00+0100,"BG_wind_onshore_generation_actual | CH_solar_generation_actual | DK_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",72996,5067,35928,74838,44052
2015-02-25T10:00:00Z,2015-02-25T11:00:00+0100,"BE_wind_offshore_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",73948,5029,35730,75101,43965
2015-02-25T11:00:00Z,2015-02-25T12:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | RO_solar_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",73223,4900,35394,74474,43652
2015-02-25T12:00:00Z,2015-02-25T13:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",72320,4903,35428,72438,43450
2015-02-25T13:00:00Z,2015-02-25T14:00:00+0100,"CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_solar_generation_actual | LT_solar_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",71086,4810,34110,70350,42852
2015-02-25T14:00:00Z,2015-02-25T15:00:00+0100,"BG_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | ES_solar_generation_actual | FR_solar_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",70109,4632,33481,68482,42628
